Date,Close,High,Low,Open,Volume
2011-05-10,197.24893,199.97712,196.37757,199.02278,8143376
2011-05-11,198.22404,198.83607,195.74482,197.92323,8197011
2011-05-12,196.15979,198.07886,195.22619,197.40458,9218985
2011-05-13,196.67841,199.58294,194.59337,196.10787,13906027
2011-05-16,196.05605,197.38382,195.34028,197.09338,7008149
2011-05-17,191.00421,196.42946,190.29883,196.19088,17384039
2011-05-18,187.10382,191.6681,186.37769,190.86934,24814804
2011-05-19,189.93576,191.2843,187.7055,188.46275,18072585
2011-05-20,191.53322,192.07263,188.85691,190.54775,13873483
2011-05-23,188.6702,191.28429,187.40466,190.66189,14836682
2011-05-24,189.98763,191.05608,187.96483,187.96483,11107409
2011-05-25,187.96481,189.64529,186.92748,189.64529,13112272
2011-05-26,193.74275,194.36515,189.02288,189.33409,30001792
2011-05-27,196.14937,197.69499,193.79462,193.79462,15134521
2011-05-30,194.78009,197.71574,193.82574,196.8755,7564463
2011-05-31,197.47714,198.31737,194.45849,196.05599,14083332
2011-06-01,196.42944,198.88794,195.77593,197.50828,8042814
2011-06-02,197.3112,198.06846,194.30294,194.30294,9418728
2011-06-03,193.89838,200.6203,193.25523,199.27176,19110238
2011-06-06,194.5519,195.18466,192.5602,193.90874,6149800
2011-06-07,198.80498,199.16805,193.68056,193.68056,17612490
2011-06-08,196.92738,198.32779,195.83819,198.18256,14205061
2011-06-09,197.92322,198.72196,196.47095,196.57468,9152117
2011-06-10,195.95227,198.33814,193.36931,198.15142,11068775
2011-06-13,192.03116,195.69295,191.07681,195.69295,12923374
2011-06-14,189.07477,193.30709,188.7947,191.96893,18967099
2011-06-15,186.83412,190.64114,186.42956,189.20962,20156715
2011-06-16,184.13705,186.92748,183.4213,186.92748,24969151
2011-06-17,180.23669,185.33001,179.50019,184.91507,22029696
2011-06-20,172.8716,181.53333,171.80315,181.53333,30300033
2011-06-21,176.06659,177.38399,173.71184,174.25125,17413744
2011-06-22,175.47531,178.03753,173.05832,177.0417,20107599
2011-06-23,180.59976,181.05619,175.49607,175.63094,20713868
2011-06-24,180.78645,182.50843,177.50848,181.35698,31670322
2011-06-27,180.81757,182.94411,178.80514,179.81135,14349371
2011-06-28,180.72424,182.34248,178.83629,182.34248,10219645
2011-06-29,183.65991,184.23044,180.93173,181.67861,12430639
2011-06-30,186.4088,187.13492,184.02293,184.37563,21744714
2011-07-01,178.82591,188.17228,177.73672,188.17228,28677893
2011-07-04,180.16408,182.44622,179.45868,181.40888,16499512
2011-07-05,175.50645,180.3508,175.10191,180.3508,33805768
2011-07-06,176.94835,178.11017,174.41726,176.10812,26877909
2011-07-07,180.64127,181.51263,177.4359,178.00644,20137982
2011-07-08,177.35287,181.32586,176.7616,181.1184,20937538
2011-07-11,177.03131,178.41095,175.72427,177.17653,9598807
2011-07-12,175.87988,177.88193,175.45457,175.82802,13066390
2011-07-13,179.55206,180.4338,176.57492,176.97947,17029770
2011-07-14,179.98773,182.13501,178.2865,179.106,13312532
2011-07-15,181.15993,181.74083,179.45869,180.01887,10206245
2011-07-18,179.99811,181.30514,179.29271,180.8902,6582763
2011-07-19,182.45657,182.86112,179.66614,179.97735,9822813
2011-07-20,181.7823,183.98146,180.24705,183.81547,11180149
2011-07-21,178.5977,181.73044,177.91305,181.73044,7886175
2011-07-22,181.19102,181.94828,178.94001,179.66615,15303807
2011-07-25,183.16194,185.06026,182.39432,185.06026,21905216
2011-07-26,180.80721,184.67646,180.37152,184.28227,20462017
2011-07-27,178.5977,181.53336,178.245,181.53336,13675826
2011-07-28,173.72221,177.38399,172.90272,177.38399,31299376
2011-07-29,171.77206,175.77617,170.77622,174.27204,21393442
2011-08-01,172.3737,173.85709,170.40277,173.85709,14242019
2011-08-02,173.71187,174.04381,169.81149,171.68906,16570663
2011-08-03,171.17038,173.48364,170.76583,171.52308,14085375
2011-08-04,168.53557,172.53967,168.05839,171.78243,13737415
2011-08-05,164.31358,165.86959,161.61652,165.86959,26222826
2011-08-08,161.95888,165.22648,159.12697,161.13939,22242669
2011-08-09,158.77426,161.61656,156.22242,156.22242,32649029
2011-08-10,160.3199,163.8987,158.71204,162.93398,17746463
2011-08-11,160.20578,162.85097,158.71202,159.40703,10890149
2011-08-12,157.86139,162.44641,157.25974,162.44641,17222470
2011-08-16,157.49834,160.22653,156.57511,157.67469,11286937
2011-08-17,156.63734,160.66219,155.80747,157.77841,13545843
2011-08-18,153.77429,157.67466,152.90293,157.19749,17126872
2011-08-19,151.97971,153.31787,149.6457,151.6685,20399978
2011-08-22,157.05226,157.64355,150.53781,151.65813,15542731
2011-08-23,158.7639,160.1643,155.08136,157.74732,17536780
2011-08-24,157.94438,159.64562,156.84481,158.50454,12987792
2011-08-25,156.32613,159.54185,155.65185,158.0066,21214238
2011-08-26,149.25157,156.86561,147.71632,155.80753,19501819
2011-08-29,156.64772,157.65393,151.10835,151.67888,18316877
2011-08-30,162.36343,165.20573,158.50455,158.71203,34217075
2011-09-02,167.10399,168.81559,163.78452,165.28865,34086257
2011-09-05,163.66011,165.76589,162.43605,164.83229,19981247
2011-09-06,170.43388,171.26375,161.09789,162.48791,31333473
2011-09-07,172.92349,174.99816,170.89032,170.95256,31438175
2011-09-08,176.85498,178.21389,168.98162,172.92349,35284258
2011-09-09,171.31563,178.12054,170.89032,176.79274,29564130
2011-09-12,167.28041,170.631,164.98791,168.12065,18579499
2011-09-13,168.09988,171.10815,165.29908,168.71191,25400442
2011-09-14,171.24298,172.14545,167.05215,168.85711,20539026
2011-09-15,173.50439,173.98157,168.78454,172.81976,20407052
2011-09-16,171.29486,176.34667,170.33014,176.34667,26810791
2011-09-19,170.44424,172.02099,169.20981,171.16,12796090
2011-09-20,176.72015,177.16621,169.35509,170.74512,18437927
2011-09-21,173.77411,176.53341,172.67454,176.53341,17030216
2011-09-22,163.14143,171.76168,161.82402,170.94218,27298045
2011-09-23,159.87381,164.43808,158.52527,160.55846,38513013
2011-09-26,157.50868,159.89455,155.0917,159.58336,27202137
2011-09-27,165.39246,166.11858,160.16429,160.57923,22046959
2011-09-28,165.39246,167.28039,163.71197,165.92149,25034598
2011-09-29,167.57083,168.61854,162.74723,164.00241,31511671
2011-09-30,167.70569,170.72433,164.41735,166.69948,34944185
2011-10-03,163.52524,165.9526,162.67462,164.14763,21109422
2011-10-04,160.08131,164.06467,158.7639,162.6539,26251892
2011-10-05,159.12695,161.38833,158.03774,160.27839,20734666
2011-10-07,166.575,167.63307,162.84059,163.21404,19911027
2011-10-10,172.04173,172.38406,166.8447,166.85508,14846381
2011-10-11,171.57492,174.56244,170.64132,173.23466,15716423
2011-10-12,176.27406,176.74086,171.37785,172.07286,17269967
2011-10-13,175.70355,178.00644,174.70771,176.34669,18353721
2011-10-14,179.85283,180.43375,174.58317,174.68692,17871109
2011-10-17,172.98572,180.25743,172.43593,179.87361,22052401
2011-10-18,170.10193,171.45047,168.3281,171.16001,18299531
2011-10-19,174.89442,175.30936,170.9733,171.26376,11872557
2011-10-20,174.00232,174.45875,170.53763,173.20358,9971735
2011-10-21,173.39027,176.1807,172.42555,174.27201,10342733
2011-10-24,175.62056,177.17656,175.00852,175.93175,9081569
2011-10-25,181.73045,182.76779,174.71809,177.38403,22735907
2011-10-28,186.72002,187.54989,183.42131,186.65778,24528852
2011-10-31,182.06241,186.57481,181.02508,186.30511,15872042
2011-11-01,178.54582,182.25947,177.92341,180.59974,16384499
2011-11-02,180.86948,182.7678,177.38404,177.38404,13751121
2011-11-03,183.79472,184.51049,179.04375,180.02921,16042287
2011-11-04,182.5603,187.75735,181.0458,187.75735,18251373
2011-11-08,183.3383,183.608,180.1848,182.36321,10120202
2011-11-09,179.44829,185.19512,178.65992,184.65571,11664515
2011-11-11,183.68062,184.39639,176.36742,178.21387,21739364
2011-11-14,181.88603,185.89015,181.11841,184.9358,15996247
2011-11-15,178.72218,182.15576,177.64336,180.70349,9897941
2011-11-16,175.95248,178.23462,173.72223,178.23462,13313254
2011-11-17,168.03763,176.06659,167.27,175.31971,24227745
2011-11-18,167.65381,168.45256,163.27626,166.03557,21690327
2011-11-21,163.14143,165.97336,162.13522,165.97336,17715656
2011-11-22,164.97754,166.89661,163.19332,163.50453,19171804
2011-11-23,160.45473,163.87793,156.80332,163.87793,23710270
2011-11-24,160.40285,161.40906,156.25352,160.78666,27857321
2011-11-25,156.38838,160.00867,155.80748,159.68711,16185464
2011-11-28,162.61237,163.0273,158.2037,158.71199,11033484
2011-11-29,158.71202,162.23895,157.49833,162.23895,21013969
2011-11-30,161.46092,162.50864,156.24315,156.99002,19988986
2011-12-01,165.76587,168.2036,164.9775,165.76587,20626920
2011-12-02,168.47334,169.08537,163.18294,165.35096,19598467
2011-12-05,167.37376,168.50445,165.63104,167.7057,13827937
2011-12-07,168.00655,170.01897,166.63726,167.42564,15373615
2011-12-08,161.58543,167.57084,160.18503,166.38829,19435800
2011-12-09,156.78259,159.72862,156.1602,159.72862,22070197
2011-12-12,150.93201,158.08961,150.20587,157.78878,22298377
2011-12-13,154.00252,154.77015,149.58348,150.18513,22873371
2011-12-14,153.91954,156.40914,152.15607,153.11042,23206895
2011-12-15,155.63112,156.5336,150.10214,151.84486,28922246
2011-12-16,149.75981,175.22635,148.55651,155.39254,25499308
2011-12-19,152.55026,153.50461,148.3698,149.21005,20623197
2011-12-20,148.01709,153.87802,147.13535,153.87802,24282464
2011-12-21,155.18509,156.37802,149.93618,150.82829,19963870
2011-12-22,156.54399,157.73693,152.07309,153.80544,19571514
2011-12-23,154.85318,159.69753,154.02331,157.67473,15360163
2011-12-26,157.88216,158.67054,154.67679,154.988,10396517
2011-12-27,156.2328,159.47965,154.6353,158.91949,13449406
2011-12-28,153.32828,157.3635,152.56064,157.19753,12376536
2011-12-29,147.69553,153.31788,146.72043,152.20792,23840441
2011-12-30,143.76405,149.49014,142.94456,147.92377,29146195
2012-01-02,146.58559,147.24947,142.56074,144.56279,18808107
2012-01-03,150.34074,150.80753,147.37396,147.76815,20489219
2012-01-04,148.57727,151.64777,147.99637,150.91127,18541902
2012-01-05,145.12296,150.40298,144.00263,148.33868,28959200
2012-01-06,148.86772,150.20589,144.53168,144.61466,20575210
2012-01-09,146.52335,148.22457,145.73497,148.22457,18386646
2012-01-10,152.73695,153.31787,147.71627,147.71627,19720278
2012-01-11,155.23697,156.22244,151.76189,153.08968,21183286
2012-01-12,152.88222,156.21206,151.99011,155.08136,14225123
2012-01-13,151.82416,155.79714,151.05653,153.94031,20530513
2012-01-16,147.91339,151.44032,147.50883,151.44032,17794345
2012-01-17,153.95064,154.43818,148.54613,148.54613,22738488
2012-01-18,161.77219,163.46305,157.27016,158.08966,40461227
2012-01-19,162.99622,165.13312,162.2597,163.69122,23989114
2012-01-20,164.44849,165.97336,160.17467,163.89869,31725274
2012-01-23,160.07094,161.77216,156.67886,156.6996,28250482
2012-01-24,162.60201,164.23061,159.83232,160.70368,22291662
2012-01-25,164.09578,164.93602,162.40492,163.62898,16786908
2012-01-27,170.20564,171.76165,165.76586,165.97333,24347771
2012-01-30,164.88414,169.8841,164.3551,168.85714,21126187
2012-01-31,169.52103,170.28866,166.2638,166.90695,27405612
2012-02-01,172.4463,173.02721,169.29282,169.89447,16522676
2012-02-02,172.04173,174.83216,170.98366,173.23467,21445055
2012-02-03,173.91933,174.27202,169.2202,172.19736,19989261
2012-02-06,172.81976,176.24296,170.97331,175.49608,17430906
2012-02-07,175.21599,176.90683,173.07907,174.68695,21068816
2012-02-08,178.0894,179.39643,175.30934,175.72428,15957543
2012-02-09,177.14543,178.4006,174.81143,177.74708,18851741
2012-02-10,174.94629,178.21389,173.85709,176.4193,14952871
2012-02-13,176.19107,178.17238,174.47946,174.50021,15284147
2012-02-14,176.11845,177.67445,174.89439,175.70352,13711512
2012-02-15,173.57701,177.53964,172.83014,177.21806,31421021
2012-02-16,168.5563,172.40481,166.94844,172.40481,27747347
2012-02-17,169.74925,171.45049,168.08952,170.548,35922700
2012-02-21,175.00851,176.08735,169.10609,169.60401,36457910
2012-02-22,172.90273,177.88192,172.21809,175.93174,25146771
2012-02-23,174.18904,176.32594,171.49197,172.61228,19105924
2012-02-24,170.1123,174.62471,168.98162,172.92348,18746068
2012-02-27,162.12485,171.2845,158.78463,170.49613,27772012
2012-02-28,165.24721,166.04596,163.4215,163.70158,23140014
2012-02-29,170.27831,171.76169,166.83436,167.02107,27846970
2012-03-01,168.2451,169.85298,166.20156,168.42146,12960682
2012-03-02,168.89862,169.70773,167.16627,169.34468,12687228
2012-03-05,165.4547,168.8779,164.78042,168.47333,13074509
2012-03-06,161.10823,167.84053,160.57919,165.35091,35129404
2012-03-07,158.04816,161.30539,155.80752,161.1083,28202989
2012-03-09,160.53775,161.74105,159.5834,160.84894,17249418
2012-03-12,165.67252,166.59574,161.76177,163.89867,15041933
2012-03-13,170.1123,170.52724,166.65799,166.68911,16117008
2012-03-14,168.98161,172.19735,167.36338,171.78242,17623820
2012-03-15,165.27834,170.37165,164.60407,169.70775,20258209
2012-03-16,160.23688,165.49616,159.19955,161.82399,25168501
2012-03-19,156.65808,162.4464,155.82821,162.03147,15978638
2012-03-20,157.7888,159.00248,155.66227,156.86557,10455362
2012-03-21,159.34479,160.47548,156.6581,157.67469,14211666
2012-03-22,152.76811,160.05019,151.86563,158.89874,29243875
2012-03-23,154.3656,155.49629,153.13117,154.31374,26956646
2012-03-26,151.47145,154.33449,150.82831,154.33449,23135333
2012-03-27,151.6685,153.27638,150.43408,153.1104,27194700
2012-03-28,150.55858,152.67473,149.47975,151.45069,18072694
2012-03-29,150.34074,151.38845,148.96109,148.96109,23976904
2012-03-30,155.7245,156.22242,150.84904,151.34696,17276879
2012-04-02,153.63943,155.77635,153.32824,155.46514,11220694
2012-04-03,156.16017,158.27633,154.40707,154.40707,17515593
2012-04-04,154.97762,157.05228,154.24112,154.56268,11813695
2012-04-09,153.97141,155.18509,152.3013,153.53572,11411688
2012-04-10,154.07513,154.97762,153.13116,154.77016,8370104
2012-04-11,151.51292,153.31789,150.68305,153.31789,16304095
2012-04-12,154.20998,154.68716,152.13531,152.13531,11779103
2012-04-13,155.9216,158.08963,153.00669,154.78054,14214624
2012-04-16,155.20583,156.31577,152.69547,154.99835,10518035
2012-04-17,154.85318,156.59589,153.598,156.59589,13893966
2012-04-18,155.30954,157.01076,154.08548,155.59998,14998238
2012-04-19,153.86768,156.40914,153.21415,156.40914,18399192
2012-04-20,151.62701,153.73281,151.03574,153.53571,14922257
2012-04-23,152.75774,154.7183,150.24738,150.5897,22106609
2012-04-24,152.50876,153.62907,150.14364,153.31788,16664900
2012-04-25,152.75774,154.12701,151.04613,152.30131,13586437
2012-04-26,154.57306,155.39256,152.19756,152.9237,15180399
2012-04-27,153.94028,155.00873,152.79922,153.79505,12501799
2012-04-30,154.58339,155.16429,153.00665,153.00665,12147744
2012-05-02,154.26186,155.89046,153.52534,155.16432,12520177
2012-05-03,153.28676,154.44857,152.51913,153.21413,8299657
2012-05-04,150.71417,153.52535,149.79094,152.15607,16529947
2012-05-07,148.4839,149.79093,146.28475,148.33867,20084811
2012-05-08,146.95903,149.1478,145.01922,148.96108,16997816
2012-05-09,144.2101,146.94866,143.36985,145.64162,16058311
2012-05-10,144.01302,146.96942,143.26613,144.65616,14838445
2012-05-11,144.6458,145.8491,142.79934,143.77443,13310297
2012-05-14,141.34705,145.80758,140.77651,144.81174,17853868
2012-05-15,141.41968,142.7371,139.85331,140.86989,16170682
2012-05-16,140.26822,141.65825,139.63544,140.04,13569502
2012-05-17,142.14583,143.12092,140.62095,141.12924,15576334
2012-05-18,142.8512,144.47981,140.04002,140.43421,10341793
2012-05-21,144.29308,145.3719,142.32214,142.42587,10211280
2012-05-22,143.38023,146.18104,142.89269,146.18104,12853294
2012-05-23,142.4985,143.14166,140.984,142.15619,11301566
2012-05-24,144.2516,145.2267,142.34291,143.98189,10498664
2012-05-25,143.40099,144.2516,142.8512,144.18936,13496281
2012-05-28,145.569,145.84907,143.56695,143.56695,11265492
2012-05-29,145.61049,147.25984,144.71838,145.6831,15024360
2012-05-30,146.52335,147.02127,144.22046,145.15406,15403723
2012-05-31,148.32256,153.25193,143.43524,146.51478,39482174
2012-06-01,144.04485,149.13187,142.53135,148.69043,17921568
2012-06-04,145.62135,146.51474,141.55384,142.31058,14269847
2012-06-05,147.68141,148.40664,146.11537,146.30455,13284608
2012-06-06,150.48769,150.92912,146.83006,148.08081,23252900
2012-06-07,151.61229,153.85101,150.56125,151.57025,27944820
2012-06-08,153.38855,153.85101,149.73093,150.92912,12717493
2012-06-11,151.82248,154.79693,150.95013,154.01916,9954345
2012-06-12,151.96964,152.61076,150.17235,150.29848,11961991
2012-06-13,150.57175,152.17983,149.75193,151.82247,9950023
2012-06-14,150.58228,151.5177,149.46818,150.5087,7479627
2012-06-15,152.76843,153.40958,151.03423,151.03423,9936719
2012-06-18,151.11829,154.39753,149.66785,153.52517,10034412
2012-06-19,155.01764,155.42755,150.71889,150.71889,7804051
2012-06-20,155.00713,156.17377,154.08221,155.13325,10313366
2012-06-21,151.07626,154.29245,149.33153,154.29245,22609240
2012-06-22,149.45767,150.27747,147.89163,149.9937,19130296
2012-06-25,150.55072,151.96962,149.66785,150.1303,11114641
2012-06-26,152.08524,152.50565,150.18285,150.82398,16084241
2012-06-27,151.87505,153.36752,150.92911,152.69485,7708056
2012-06-28,151.32851,152.98914,150.64532,152.27443,11903391
2012-06-29,155.1017,155.74284,152.42156,152.42156,16771028
2012-07-02,155.00713,155.72183,153.48312,154.60773,6831968
2012-07-03,154.78644,156.11074,153.72488,155.54318,10294922
2012-07-04,154.34499,155.55367,153.20985,155.55367,9347118
2012-07-05,155.28041,156.05817,153.88253,154.49213,7805552
2012-07-06,154.47115,155.1333,153.34654,155.1333,9259557
2012-07-09,153.83,154.25041,152.63181,153.24141,7798797
2012-07-10,155.4906,155.97408,153.61975,153.75638,5974354
2012-07-11,152.53719,154.83896,151.76992,154.1768,11937173
2012-07-12,151.60175,153.40954,150.73989,151.74889,10066480
2012-07-13,151.03421,152.71587,150.29848,151.34953,11373177
2012-07-16,151.4231,152.22188,150.30898,151.34953,7307313
2012-07-17,151.21286,153.02065,150.78193,152.3585,11396875
2012-07-18,150.46664,151.73839,149.70989,150.9291,8552746
2012-07-19,152.98917,153.4306,150.92913,151.39159,11681226
2012-07-20,151.90657,153.20985,150.7294,151.833,12406980
2012-07-23,151.13931,152.56873,149.94114,150.29848,10221032
2012-07-24,152.29544,152.78941,151.00266,151.55971,8035118
2012-07-25,151.19188,152.30599,149.69941,151.43363,8748220
2012-07-26,149.27898,151.53871,148.54326,151.53871,14016845
2012-07-27,151.55971,152.77891,150.5402,151.13929,13466410
2012-07-30,153.36752,153.82998,151.7384,151.98015,6963876
2012-07-31,156.31042,156.83594,151.55973,153.78793,13479810
2012-08-01,156.97258,157.84494,155.25938,155.60623,14431906
2012-08-02,155.45908,157.15124,154.8705,155.9951,7974567
2012-08-03,156.08972,157.23536,153.56723,154.50266,10943814
2012-08-06,165.23375,165.93794,157.24586,157.24586,37384710
2012-08-07,164.75026,167.31479,163.48901,165.23374,19670296
2012-08-08,166.23222,167.95592,164.498,165.02352,18370923
2012-08-09,163.99352,167.40939,163.2578,165.83284,12750067
2012-08-10,164.40343,165.85386,162.73228,163.468,10678248
2012-08-13,165.6752,166.06407,163.8569,163.8569,6183560
2012-08-14,168.07153,168.58654,165.43342,165.62261,16508712
2012-08-16,171.56097,172.75915,167.97692,168.59705,21632112
2012-08-17,171.55046,173.40028,170.19462,171.92882,14330179
2012-08-21,171.16161,173.19011,170.7517,171.52947,11057384
2012-08-22,169.80577,171.42437,169.36433,170.10007,8748439
2012-08-23,167.00996,170.56248,165.63312,170.3838,16661033
2012-08-24,164.40343,167.01,163.68873,166.43193,15117604
2012-08-27,165.50699,167.36733,164.6977,165.22322,9154343
2012-08-28,166.10611,166.88387,163.65719,165.40191,8774153
2012-08-29,164.41393,167.64062,164.02504,166.27427,8842299
2012-08-30,164.6767,166.45294,161.56561,163.90943,27245709
2012-08-31,161.10318,164.88692,160.32542,163.96201,14781765
2012-09-03,160.39896,161.84939,159.76834,161.43948,9790138
2012-09-04,163.8779,164.20373,160.22029,160.58814,8754970
2012-09-05,162.10162,163.95145,160.64068,162.96348,13179587
2012-09-06,161.48155,162.82689,160.59868,161.08215,5302686
2012-09-07,166.43195,167.43043,163.6467,163.68874,13821905
2012-09-10,166.49498,168.87033,165.88538,168.16614,8776096
2012-09-11,166.27423,167.29374,164.63462,165.95891,13658914
2012-09-12,167.76674,168.10308,165.94844,166.79978,7772894
2012-09-13,167.98746,169.9529,166.96795,167.76675,11677889
2012-09-14,176.94234,177.77265,170.17365,170.89886,36312698
2012-09-17,183.66895,185.31908,178.27712,178.27712,42430663
2012-09-18,179.85365,183.70046,178.94977,182.9227,17296128
2012-09-20,174.99791,178.31918,174.10452,176.72161,15310116
2012-09-21,178.73958,179.66449,174.89278,175.10299,35935601
2012-09-24,175.80719,180.31614,175.05045,178.67653,14905003
2012-09-25,176.52191,177.58346,174.52494,176.15404,13838236
2012-09-26,177.57291,178.61343,175.28164,176.154,16657879
2012-09-27,174.44081,178.25608,173.26365,177.6675,30420370
2012-09-28,175.98589,178.2351,175.38678,175.94385,14117613
2012-10-01,175.2081,177.05793,174.31471,176.57445,8712229
2012-10-03,177.85669,179.40173,175.36573,175.40777,21902919
2012-10-04,179.28613,180.54739,178.48735,178.79214,12626615
2012-10-05,180.31615,181.19902,143.43522,180.75758,15714795
2012-10-08,172.24416,179.63295,171.58201,179.63295,20893020
2012-10-09,171.38231,173.77868,170.91985,173.52644,11601732
2012-10-10,171.52948,172.85378,169.72169,170.47843,9380939
2012-10-11,172.35977,172.7907,170.12107,172.16008,11857119
2012-10-12,172.13905,173.71561,171.53996,172.11803,10626525
2012-10-15,173.01143,174.45135,172.16008,172.16008,11181159
2012-10-16,170.78323,176.56395,170.26823,176.34322,22171959
2012-10-17,169.24872,171.82376,168.49196,171.53999,20915414
2012-10-18,170.5415,171.52948,167.53552,169.69016,26601633
2012-10-19,168.75475,170.37334,168.02952,169.78476,12648708
2012-10-22,171.44539,171.72918,166.42143,167.15716,14165351
2012-10-23,170.25768,171.27718,169.17511,171.00391,9493730
2012-10-25,170.35233,172.09706,169.67967,170.28926,18056661
2012-10-29,170.52048,171.19314,168.66014,168.66014,10986118
2012-10-30,168.84932,170.6466,167.98746,170.26822,9337388
2012-10-31,169.32231,169.7112,167.74576,168.82832,9422473
2012-11-01,169.65858,170.01594,165.79076,167.11507,18379112
2012-11-02,169.83728,171.29822,168.69165,170.68863,11547717
2012-11-05,169.45891,170.0475,168.55501,168.93339,5066549
2012-11-06,169.31171,169.72161,167.3778,169.0069,15450143
2012-11-07,168.3448,169.28023,167.74571,168.58655,10418019
2012-11-08,167.45142,167.80877,166.01149,166.69468,12414461
2012-11-09,165.57008,168.90188,165.01304,166.76828,10595311
2012-11-12,165.35986,165.93793,163.75178,165.1917,12661154
2012-11-15,164.92891,165.82229,163.34184,165.82229,15252390
2012-11-16,162.94246,166.6211,162.07009,165.5175,14357871
2012-11-19,162.76379,163.5941,160.0416,162.96349,20723808
2012-11-20,160.88243,164.10911,160.22028,164.10911,9434023
2012-11-21,162.11214,162.67971,159.98904,161.12416,8612899
2012-11-22,160.98753,162.63767,160.05211,162.50103,10486909
2012-11-23,162.64819,163.07911,161.01907,161.01907,7469469
2012-11-26,162.62717,163.84638,162.07012,162.88993,4542818
2012-11-27,165.39139,165.64364,162.70074,163.33136,10808581
2012-11-29,167.80879,169.00697,164.51904,165.22324,19614256
2012-11-30,166.8418,169.84776,166.06402,167.33578,18244916
2012-12-03,169.00697,169.63761,166.01151,167.11512,10320168
2012-12-04,173.35828,173.56849,169.42739,169.45892,15279225
2012-12-05,175.01891,175.96484,172.49642,174.1045,13516432
2012-12-06,177.39426,177.80416,172.79071,175.72311,11534903
2012-12-07,175.43933,178.61346,174.56697,176.79516,13188809
2012-12-10,174.11502,176.14352,172.63306,175.43933,8177837
2012-12-11,172.38078,176.22759,171.21414,174.89276,16253418
2012-12-12,175.01891,175.48136,172.23365,173.42132,10123422
2012-12-13,175.36572,176.78463,174.55643,175.01889,11603084
2012-12-14,176.41676,178.00384,174.15704,175.41828,8950431
2012-12-17,175.34474,177.49938,174.68259,175.41831,7246381
2012-12-18,174.76665,176.45883,173.63153,175.41829,7996183
2012-12-19,176.46935,177.21558,175.3237,175.56545,8718992
2012-12-20,176.12251,176.98437,174.36727,176.98437,9577572
2012-12-21,173.47389,175.4183,172.83275,175.103,9402708
2012-12-24,172.51744,173.91531,171.44537,173.54746,5704037
2012-12-26,174.10452,175.71261,172.79072,172.79072,5823779
2012-12-27,171.8868,174.89276,171.34026,174.53542,16101867
2012-12-28,176.62697,177.83566,172.69609,173.10599,14550602
2012-12-31,176.47984,178.63447,175.90176,176.63749,9730755
2013-01-01,176.72159,177.96182,176.38525,177.41528,6831351
2013-01-02,178.24561,179.93779,177.11049,177.41529,13441898
2013-01-03,180.93626,181.19902,177.54141,178.38223,17266808
2013-01-04,181.16748,181.74555,179.42276,181.17799,13306377
2013-01-07,180.06389,183.09088,179.05489,181.97678,15307180
2013-01-08,178.81316,180.37921,178.23509,179.74858,13973797
2013-01-09,179.24406,180.74705,178.39273,179.181,17071824
2013-01-10,178.68704,180.55789,178.04591,180.30564,9239813
2013-01-11,176.55342,179.30713,175.78616,179.20203,8050294
2013-01-14,178.1615,179.30713,176.36422,176.78464,7060887
2013-01-15,178.07741,179.05487,176.15401,177.86719,10387846
2013-01-16,181.06239,183.06988,177.84621,177.84621,19551254
2013-01-17,187.08482,187.83107,180.72604,181.22003,22117537
2013-01-18,189.22896,189.80703,186.17043,188.13587,22754714
2013-01-21,193.38055,200.74833,192.98116,197.19583,43957346
2013-01-22,193.40155,195.64027,192.45561,193.39104,18664413
2013-01-23,194.03223,195.24093,192.5923,193.83253,11701950
2013-01-24,192.45561,195.14628,190.65833,194.44207,13438049
2013-01-25,191.75145,192.83402,190.25898,192.60278,14088477
2013-01-28,188.67191,191.95115,188.13588,191.57277,13400981
2013-01-29,185.58182,189.60729,185.00375,188.13584,15439403
2013-01-30,189.06078,189.90161,186.55931,186.55931,17641932
2013-01-31,186.38065,188.76651,185.6344,188.48272,16733589
2013-02-01,187.92564,189.14484,185.73948,187.3686,8152817
2013-02-04,186.39113,189.3971,185.84459,188.35657,13697044
2013-02-05,183.87917,186.22297,183.5113,185.82359,9708430
2013-02-06,184.06834,185.59235,183.04884,185.07734,9876509
2013-02-07,183.49026,185.40316,182.53382,183.21699,8542570
2013-02-08,181.52484,183.72151,180.14798,182.87017,9584217
2013-02-11,182.54434,183.93172,180.90473,181.82963,8329895
2013-02-12,184.02631,185.05632,181.87168,182.58638,9728703
2013-02-13,184.77257,186.66443,183.40621,185.8236,10533233
2013-02-14,179.94827,185.70795,178.88673,184.98274,12284945
2013-02-15,177.79364,180.23205,175.33421,179.70653,14390520
2013-02-18,178.151,179.64347,177.24711,178.2561,5310071
2013-02-19,178.34016,179.72754,175.36573,178.4663,9677020
2013-02-20,183.88968,184.74101,180.0639,180.34768,14873246
2013-02-21,180.61044,184.31011,179.4438,182.67048,16214530
2013-02-22,181.32513,183.30107,180.35818,180.46328,9725304
2013-02-25,179.59094,181.81914,178.88675,181.61944,9878487
2013-02-26,173.106,178.61344,172.10752,178.61344,13474915
2013-02-27,174.74564,176.77414,173.87327,174.47237,17709146
2013-02-28,171.0775,176.47984,169.37481,175.98585,27667849
2013-03-01,170.35233,172.05502,169.32231,171.5295,13906688
2013-03-04,170.81474,172.00242,169.19615,170.03698,14948007
2013-03-05,173.70512,175.4078,172.18112,172.18112,13159371
