Datetime,Close,High,Low,Open,Volume
2025-05-09 09:45:00+00:00,1379.0,1380.80005,1376.69995,1376.90002,1109058
2025-05-12 03:45:00+00:00,1420.80005,1423.80005,1403.90002,1406.59998,445886
2025-05-12 04:00:00+00:00,1421.30005,1424.69995,1419.09998,1420.30005,623835
2025-05-12 04:15:00+00:00,1425.5,1426.80005,1420.09998,1421.59998,713611
2025-05-12 04:30:00+00:00,1423.80005,1426.0,1423.0,1425.5,412856
2025-05-12 04:45:00+00:00,1424.19995,1425.80005,1423.5,1423.90002,292416
2025-05-12 05:00:00+00:00,1422.80005,1424.90002,1421.90002,1424.09998,365442
2025-05-12 05:15:00+00:00,1420.5,1422.80005,1420.0,1422.80005,239921
2025-05-12 05:30:00+00:00,1422.59998,1424.59998,1420.59998,1420.69995,280899
2025-05-12 05:45:00+00:00,1423.90002,1424.5,1422.09998,1422.69995,196918
2025-05-12 06:00:00+00:00,1423.09998,1425.40002,1422.40002,1423.69995,336059
2025-05-12 06:15:00+00:00,1422.30005,1424.30005,1422.0,1423.19995,256845
2025-05-12 06:30:00+00:00,1422.19995,1423.0,1420.59998,1421.80005,216463
2025-05-12 06:45:00+00:00,1421.0,1423.19995,1420.0,1422.19995,182570
2025-05-12 07:00:00+00:00,1424.90002,1425.40002,1420.90002,1420.90002,247346
2025-05-12 07:15:00+00:00,1424.90002,1425.19995,1423.69995,1424.90002,187032
2025-05-12 07:30:00+00:00,1422.90002,1425.09998,1422.80005,1424.90002,214523
2025-05-12 07:45:00+00:00,1424.0,1424.40002,1422.59998,1422.80005,208452
2025-05-12 08:00:00+00:00,1431.0,1431.69995,1424.0,1424.0,882018
2025-05-12 08:15:00+00:00,1430.80005,1431.80005,1429.5,1430.80005,284679
2025-05-12 08:30:00+00:00,1430.40002,1431.0,1429.09998,1430.80005,298541
2025-05-12 08:45:00+00:00,1433.5,1434.30005,1430.59998,1430.69995,537419
2025-05-12 09:00:00+00:00,1431.59998,1434.19995,1429.5,1433.5,438923
2025-05-12 09:15:00+00:00,1434.90002,1435.0,1431.5,1431.59998,504800
2025-05-12 09:30:00+00:00,1436.5,1437.0,1434.30005,1434.90002,820230
2025-05-12 09:45:00+00:00,1436.5,1439.0,1436.09998,1436.5,741726
2025-05-13 03:45:00+00:00,1429.09998,1447.59998,1429.0,1435.0,422506
2025-05-13 04:00:00+00:00,1427.59998,1433.69995,1425.09998,1429.09998,576182
2025-05-13 04:15:00+00:00,1426.30005,1429.0,1425.5,1427.40002,351082
2025-05-13 04:30:00+00:00,1431.5,1432.59998,1425.09998,1426.19995,290540
2025-05-13 04:45:00+00:00,1423.0,1433.19995,1423.0,1431.80005,342610
2025-05-13 05:00:00+00:00,1426.0,1426.90002,1422.30005,1423.09998,396427
2025-05-13 05:15:00+00:00,1429.5,1430.0,1424.59998,1426.19995,178649
2025-05-13 05:30:00+00:00,1427.69995,1436.0,1426.0,1429.80005,309541
2025-05-13 05:45:00+00:00,1432.69995,1434.59998,1427.5,1428.0,269854
2025-05-13 06:00:00+00:00,1429.80005,1435.0,1429.5,1433.0,239913
2025-05-13 06:15:00+00:00,1428.09998,1431.40002,1427.09998,1430.09998,169444
2025-05-13 06:30:00+00:00,1428.19995,1429.5,1424.69995,1428.09998,190388
2025-05-13 06:45:00+00:00,1425.0,1429.5,1423.59998,1428.19995,349513
2025-05-13 07:00:00+00:00,1421.30005,1426.0,1420.19995,1425.0,463764
2025-05-13 07:15:00+00:00,1418.90002,1423.40002,1418.5,1421.0,423791
2025-05-13 07:30:00+00:00,1422.09998,1422.69995,1418.5,1418.90002,291686
2025-05-13 07:45:00+00:00,1420.19995,1422.80005,1419.0,1422.09998,284451
2025-05-13 08:00:00+00:00,1421.19995,1421.5,1418.59998,1420.09998,231054
2025-05-13 08:15:00+00:00,1416.59998,1421.19995,1416.30005,1421.19995,421961
2025-05-13 08:30:00+00:00,1420.19995,1421.09998,1416.30005,1416.40002,171041
2025-05-13 08:45:00+00:00,1419.90002,1421.09998,1417.69995,1420.0,209863
2025-05-13 09:00:00+00:00,1421.09998,1423.0,1418.69995,1420.19995,331414
2025-05-13 09:15:00+00:00,1421.0,1423.5,1420.09998,1420.69995,639586
2025-05-13 09:30:00+00:00,1413.80005,1422.59998,1412.90002,1421.09998,1772714
2025-05-13 09:45:00+00:00,1416.19995,1417.0,1412.5,1413.80005,1458495
2025-05-14 03:45:00+00:00,1426.19995,1428.69995,1420.0,1420.0,604634
2025-05-14 04:00:00+00:00,1427.40002,1427.5,1423.0,1426.0,257804
2025-05-14 04:15:00+00:00,1428.80005,1429.59998,1425.0,1427.5,246248
2025-05-14 04:30:00+00:00,1428.80005,1429.5,1426.30005,1428.80005,213204
2025-05-14 04:45:00+00:00,1427.5,1429.90002,1426.80005,1429.0,156376
2025-05-14 05:00:00+00:00,1426.5,1427.09998,1424.5,1427.09998,158888
2025-05-14 05:15:00+00:00,1423.5,1426.80005,1423.40002,1426.5,171670
2025-05-14 05:30:00+00:00,1425.0,1425.0,1423.69995,1423.80005,91419
2025-05-14 05:45:00+00:00,1425.69995,1426.0,1424.5,1424.90002,78545
2025-05-14 06:00:00+00:00,1423.90002,1427.0,1423.0,1425.90002,118511
2025-05-14 06:15:00+00:00,1420.19995,1423.90002,1418.5,1423.5,239431
2025-05-14 06:30:00+00:00,1423.0,1423.5,1419.90002,1420.40002,109351
2025-05-14 06:45:00+00:00,1423.0,1424.0,1422.40002,1422.90002,100150
2025-05-14 07:00:00+00:00,1421.69995,1423.0,1419.80005,1423.0,112498
2025-05-14 07:15:00+00:00,1419.40002,1422.30005,1415.59998,1421.69995,180554
2025-05-14 07:30:00+00:00,1422.40002,1422.80005,1419.0,1419.5,138263
2025-05-14 07:45:00+00:00,1423.90002,1424.90002,1419.90002,1422.40002,121186
2025-05-14 08:00:00+00:00,1424.0,1424.90002,1422.80005,1424.0,109189
2025-05-14 08:15:00+00:00,1421.80005,1424.80005,1421.59998,1424.0,182084
2025-05-14 08:30:00+00:00,1419.0,1421.5,1417.90002,1421.5,252770
2025-05-14 08:45:00+00:00,1417.19995,1420.0,1417.09998,1419.0,222263
2025-05-14 09:00:00+00:00,1420.5,1423.40002,1416.5,1417.19995,330341
2025-05-14 09:15:00+00:00,1422.40002,1423.0,1419.80005,1420.69995,258814
2025-05-14 09:30:00+00:00,1424.59998,1425.90002,1422.30005,1422.40002,580103
2025-05-14 09:45:00+00:00,1425.40002,1426.90002,1422.59998,1424.5,534650
2025-05-15 03:45:00+00:00,1417.80005,1425.5,1417.30005,1423.40002,407402
2025-05-15 04:00:00+00:00,1415.80005,1419.5,1415.09998,1419.09998,519254
2025-05-15 04:15:00+00:00,1417.0,1417.5,1412.80005,1415.69995,646151
2025-05-15 04:30:00+00:00,1415.80005,1418.69995,1413.90002,1417.0,375732
2025-05-15 04:45:00+00:00,1416.40002,1417.90002,1414.40002,1415.80005,199309
2025-05-15 05:00:00+00:00,1429.90002,1432.30005,1415.59998,1415.69995,797214
2025-05-15 05:15:00+00:00,1431.0,1431.40002,1426.69995,1429.90002,301333
2025-05-15 05:30:00+00:00,1423.09998,1431.19995,1422.0,1431.09998,441456
2025-05-15 05:45:00+00:00,1423.69995,1427.0,1420.59998,1423.09998,230048
2025-05-15 06:00:00+00:00,1423.5,1423.90002,1420.19995,1423.40002,264798
2025-05-15 06:15:00+00:00,1421.30005,1426.0,1421.0,1424.0,244047
2025-05-15 06:30:00+00:00,1423.0,1427.40002,1421.0,1421.40002,204064
2025-05-15 06:45:00+00:00,1422.19995,1428.90002,1421.80005,1423.09998,242505
2025-05-15 07:00:00+00:00,1421.09998,1425.59998,1420.5,1422.0,288881
2025-05-15 07:15:00+00:00,1421.80005,1423.0,1420.09998,1421.09998,213156
2025-05-15 07:30:00+00:00,1437.40002,1437.80005,1421.80005,1422.0,1454460
2025-05-15 07:45:00+00:00,1437.80005,1440.0,1435.0,1437.40002,787921
2025-05-15 08:00:00+00:00,1443.40002,1445.59998,1437.5,1437.5,1616226
2025-05-15 08:15:00+00:00,1452.5,1453.69995,1442.90002,1443.40002,1783403
2025-05-15 08:30:00+00:00,1454.0,1455.59998,1449.0,1452.59998,1468000
2025-05-15 08:45:00+00:00,1459.80005,1459.80005,1451.80005,1454.0,1611379
2025-05-15 09:00:00+00:00,1456.90002,1461.40002,1452.69995,1459.59998,1417226
2025-05-15 09:15:00+00:00,1454.09998,1457.59998,1452.19995,1457.19995,636572
2025-05-15 09:30:00+00:00,1452.90002,1456.09998,1452.5,1454.40002,1722505
2025-05-15 09:45:00+00:00,1453.0,1456.0,1451.0,1452.59998,1960806
2025-05-16 03:45:00+00:00,1452.5,1453.80005,1447.40002,1453.30005,385452
2025-05-16 04:00:00+00:00,1454.59998,1457.40002,1451.0,1452.90002,553558
2025-05-16 04:15:00+00:00,1451.80005,1456.59998,1451.0,1455.0,242425
2025-05-16 04:30:00+00:00,1453.09998,1455.80005,1451.5,1451.59998,219901
2025-05-16 04:45:00+00:00,1452.40002,1454.90002,1450.59998,1453.30005,232248
2025-05-16 05:00:00+00:00,1452.40002,1454.0,1451.90002,1452.19995,168771
2025-05-16 05:15:00+00:00,1453.0,1453.30005,1451.5,1452.59998,156731
2025-05-16 05:30:00+00:00,1452.30005,1453.0,1451.09998,1453.0,324152
2025-05-16 05:45:00+00:00,1452.09998,1453.69995,1451.0,1452.09998,210002
2025-05-16 06:00:00+00:00,1452.5,1455.90002,1451.90002,1452.0,251418
2025-05-16 06:15:00+00:00,1452.30005,1453.0,1452.0,1452.5,180279
2025-05-16 06:30:00+00:00,1451.0,1453.90002,1451.0,1452.30005,279813
2025-05-16 06:45:00+00:00,1452.80005,1452.80005,1451.09998,1451.09998,146630
2025-05-16 07:00:00+00:00,1454.5,1454.5,1452.30005,1452.69995,173944
2025-05-16 07:15:00+00:00,1455.0,1455.69995,1453.40002,1454.40002,214178
2025-05-16 07:30:00+00:00,1457.90002,1457.90002,1454.09998,1455.0,249927
2025-05-16 07:45:00+00:00,1459.90002,1460.90002,1456.59998,1457.80005,543212
2025-05-16 08:00:00+00:00,1456.5,1460.0,1455.69995,1459.90002,568193
2025-05-16 08:15:00+00:00,1457.30005,1458.5,1456.30005,1456.5,477559
2025-05-16 08:30:00+00:00,1458.59998,1459.90002,1457.09998,1457.5,358130
2025-05-16 08:45:00+00:00,1456.80005,1459.40002,1456.40002,1458.40002,406121
2025-05-16 09:00:00+00:00,1457.0,1458.90002,1454.69995,1457.09998,332872
2025-05-16 09:15:00+00:00,1455.80005,1457.5,1454.59998,1457.0,317736
2025-05-16 09:30:00+00:00,1455.80005,1458.09998,1455.5,1455.80005,726468
2025-05-16 09:45:00+00:00,1454.40002,1457.0,1454.19995,1455.80005,604855
2025-05-19 03:45:00+00:00,1448.80005,1454.5,1447.40002,1453.0,210901
2025-05-19 04:00:00+00:00,1447.19995,1450.0,1444.0,1448.59998,229719
2025-05-19 04:15:00+00:00,1446.0,1448.40002,1445.59998,1447.09998,104266
2025-05-19 04:30:00+00:00,1448.90002,1450.0,1445.0,1446.40002,222484
2025-05-19 04:45:00+00:00,1447.40002,1449.90002,1445.69995,1448.80005,132333
2025-05-19 05:00:00+00:00,1445.80005,1448.09998,1445.0,1447.59998,158633
2025-05-19 05:15:00+00:00,1448.40002,1448.80005,1445.19995,1445.40002,122772
2025-05-19 05:30:00+00:00,1448.80005,1449.80005,1447.90002,1448.40002,124664
2025-05-19 05:45:00+00:00,1448.19995,1449.90002,1447.80005,1448.80005,79725
2025-05-19 06:00:00+00:00,1449.19995,1450.0,1447.0,1448.19995,92311
2025-05-19 06:15:00+00:00,1448.59998,1451.0,1448.0,1449.19995,139443
2025-05-19 06:30:00+00:00,1445.90002,1448.80005,1445.59998,1448.59998,130496
2025-05-19 06:45:00+00:00,1443.19995,1445.90002,1443.0,1445.59998,261472
2025-05-19 07:00:00+00:00,1443.5,1443.80005,1441.90002,1443.19995,229079
2025-05-19 07:15:00+00:00,1444.30005,1444.80005,1442.19995,1443.40002,217257
2025-05-19 07:30:00+00:00,1442.09998,1444.59998,1442.0,1444.09998,171003
2025-05-19 07:45:00+00:00,1443.69995,1444.40002,1442.0,1442.5,114162
2025-05-19 08:00:00+00:00,1443.5,1444.40002,1443.0,1443.69995,77705
2025-05-19 08:15:00+00:00,1442.40002,1443.80005,1441.30005,1443.69995,156304
2025-05-19 08:30:00+00:00,1441.40002,1442.5,1440.09998,1442.5,267844
2025-05-19 08:45:00+00:00,1440.19995,1442.5,1440.0,1441.5,188439
2025-05-19 09:00:00+00:00,1441.90002,1443.09998,1439.0,1440.40002,324588
2025-05-19 09:15:00+00:00,1438.40002,1441.90002,1438.19995,1441.40002,578534
2025-05-19 09:30:00+00:00,1440.30005,1441.0,1438.19995,1438.40002,933071
2025-05-19 09:45:00+00:00,1442.19995,1444.19995,1439.59998,1440.30005,681776
2025-05-20 03:45:00+00:00,1435.59998,1444.30005,1434.40002,1438.40002,260746
2025-05-20 04:00:00+00:00,1437.30005,1439.69995,1434.69995,1435.59998,251805
2025-05-20 04:15:00+00:00,1437.40002,1437.59998,1434.59998,1436.80005,167977
2025-05-20 04:30:00+00:00,1436.40002,1437.59998,1435.5,1437.59998,122918
2025-05-20 04:45:00+00:00,1434.0,1436.90002,1433.19995,1436.69995,140977
2025-05-20 05:00:00+00:00,1438.0,1438.90002,1433.19995,1434.0,193811
2025-05-20 05:15:00+00:00,1443.80005,1443.80005,1437.59998,1437.80005,282477
2025-05-20 05:30:00+00:00,1441.80005,1444.80005,1440.19995,1443.80005,144882
2025-05-20 05:45:00+00:00,1439.59998,1441.40002,1439.0,1441.30005,132189
2025-05-20 06:00:00+00:00,1438.30005,1440.0,1437.5,1439.19995,109291
2025-05-20 06:15:00+00:00,1436.80005,1438.90002,1436.19995,1438.30005,86692
2025-05-20 06:30:00+00:00,1435.69995,1438.0,1435.09998,1436.90002,126319
2025-05-20 06:45:00+00:00,1435.40002,1436.80005,1435.0,1435.30005,154691
2025-05-20 07:00:00+00:00,1435.19995,1436.19995,1434.0,1435.69995,243525
2025-05-20 07:15:00+00:00,1431.90002,1435.80005,1431.19995,1435.30005,402278
2025-05-20 07:30:00+00:00,1432.30005,1435.5,1431.59998,1432.0,274841
2025-05-20 07:45:00+00:00,1429.80005,1432.40002,1429.59998,1432.40002,328787
2025-05-20 08:00:00+00:00,1429.69995,1431.30005,1428.59998,1429.80005,371691
2025-05-20 08:15:00+00:00,1429.80005,1431.40002,1429.19995,1429.5,421889
2025-05-20 08:30:00+00:00,1430.0,1430.30005,1427.69995,1429.90002,236625
2025-05-20 08:45:00+00:00,1428.90002,1430.0,1428.0,1429.69995,301633
2025-05-20 09:00:00+00:00,1429.09998,1431.0,1428.09998,1428.90002,517544
2025-05-20 09:15:00+00:00,1427.69995,1429.69995,1427.30005,1429.0,857111
2025-05-20 09:30:00+00:00,1423.69995,1428.90002,1423.40002,1427.59998,2679219
2025-05-20 09:45:00+00:00,1424.59998,1425.0,1421.90002,1423.90002,1904190
2025-05-21 03:45:00+00:00,1422.0,1426.09998,1418.69995,1422.80005,304313
2025-05-21 04:00:00+00:00,1427.19995,1430.0,1421.09998,1421.69995,211302
2025-05-21 04:15:00+00:00,1427.69995,1430.90002,1426.59998,1427.09998,173133
2025-05-21 04:30:00+00:00,1428.90002,1429.80005,1427.0,1427.80005,126122
2025-05-21 04:45:00+00:00,1431.0,1432.90002,1428.90002,1428.90002,187311
2025-05-21 05:00:00+00:00,1434.09998,1435.69995,1430.09998,1430.59998,250663
2025-05-21 05:15:00+00:00,1434.0,1435.19995,1434.0,1434.0,192304
2025-05-21 05:30:00+00:00,1434.0,1434.69995,1430.0,1434.09998,287829
2025-05-21 05:45:00+00:00,1430.09998,1435.5,1429.90002,1434.09998,206822
2025-05-21 06:00:00+00:00,1427.09998,1430.19995,1427.0,1430.09998,129617
2025-05-21 06:15:00+00:00,1425.30005,1427.19995,1425.0,1427.09998,116246
2025-05-21 06:30:00+00:00,1422.19995,1425.90002,1422.19995,1425.19995,132074
2025-05-21 06:45:00+00:00,1423.40002,1424.59998,1419.80005,1422.40002,217090
2025-05-21 07:00:00+00:00,1425.19995,1426.80005,1423.19995,1423.40002,197932
2025-05-21 07:15:00+00:00,1425.80005,1426.0,1422.19995,1425.19995,336326
2025-05-21 07:30:00+00:00,1426.5,1427.5,1425.0,1425.59998,99972
2025-05-21 07:45:00+00:00,1425.5,1429.69995,1425.30005,1426.5,121102
2025-05-21 08:00:00+00:00,1423.09998,1427.80005,1422.80005,1426.0,132041
2025-05-21 08:15:00+00:00,1424.80005,1425.30005,1423.19995,1423.59998,130691
2025-05-21 08:30:00+00:00,1426.59998,1426.59998,1422.19995,1424.80005,125249
2025-05-21 08:45:00+00:00,1428.0,1428.69995,1425.90002,1426.59998,132832
2025-05-21 09:00:00+00:00,1425.59998,1428.5,1425.09998,1428.0,163023
2025-05-21 09:15:00+00:00,1427.80005,1428.0,1425.19995,1425.19995,164179
2025-05-21 09:30:00+00:00,1428.80005,1431.0,1427.80005,1427.80005,909926
2025-05-21 09:45:00+00:00,1429.19995,1430.0,1427.5,1428.69995,820614
2025-05-22 03:45:00+00:00,1415.09998,1423.59998,1414.09998,1423.0,443389
2025-05-22 04:00:00+00:00,1410.59998,1415.59998,1410.40002,1415.19995,522940
2025-05-22 04:15:00+00:00,1408.69995,1410.59998,1405.90002,1410.59998,438530
2025-05-22 04:30:00+00:00,1406.69995,1409.90002,1405.69995,1408.5,308581
2025-05-22 04:45:00+00:00,1407.19995,1409.19995,1405.59998,1406.80005,353141
2025-05-22 05:00:00+00:00,1410.09998,1410.80005,1406.69995,1407.19995,313015
2025-05-22 05:15:00+00:00,1408.09998,1410.09998,1407.5,1410.09998,398968
2025-05-22 05:30:00+00:00,1406.5,1408.80005,1406.09998,1408.09998,158565
2025-05-22 05:45:00+00:00,1406.59998,1407.40002,1406.0,1406.5,148690
2025-05-22 06:00:00+00:00,1404.69995,1407.5,1404.09998,1406.59998,454369
2025-05-22 06:15:00+00:00,1405.0,1408.80005,1404.59998,1404.69995,653328
2025-05-22 06:30:00+00:00,1407.40002,1407.80005,1404.59998,1405.19995,183008
2025-05-22 06:45:00+00:00,1405.90002,1407.80005,1405.5,1407.69995,192863
2025-05-22 07:00:00+00:00,1405.09998,1406.69995,1404.40002,1405.90002,338026
2025-05-22 07:15:00+00:00,1404.09998,1405.59998,1402.5,1405.5,312984
2025-05-22 07:30:00+00:00,1405.5,1405.80005,1403.0,1404.0,268394
2025-05-22 07:45:00+00:00,1405.0,1406.5,1404.59998,1405.5,360297
2025-05-22 08:00:00+00:00,1403.19995,1405.0,1402.0,1405.0,382079
2025-05-22 08:15:00+00:00,1402.5,1403.80005,1401.90002,1403.0,338749
2025-05-22 08:30:00+00:00,1402.0,1403.80005,1400.80005,1403.0,615101
2025-05-22 08:45:00+00:00,1400.40002,1402.0,1398.69995,1401.59998,674480
2025-05-22 09:00:00+00:00,1403.30005,1404.19995,1397.09998,1400.30005,731617
2025-05-22 09:15:00+00:00,1408.80005,1410.0,1401.69995,1403.69995,1075463
2025-05-22 09:30:00+00:00,1410.19995,1410.69995,1407.19995,1408.80005,1078889
2025-05-22 09:45:00+00:00,1411.0,1411.69995,1408.90002,1410.30005,934411
2025-05-23 03:45:00+00:00,1417.19995,1419.5,1407.19995,1409.59998,359838
2025-05-23 04:00:00+00:00,1419.5,1421.80005,1416.09998,1417.59998,356332
2025-05-23 04:15:00+00:00,1420.0,1421.0,1417.19995,1419.30005,188467
2025-05-23 04:30:00+00:00,1420.90002,1423.30005,1419.69995,1420.5,317400
2025-05-23 04:45:00+00:00,1419.90002,1422.0,1419.40002,1421.0,210766
2025-05-23 05:00:00+00:00,1423.0,1423.0,1416.59998,1419.90002,251131
2025-05-23 05:15:00+00:00,1428.09998,1429.69995,1421.90002,1422.90002,340428
2025-05-23 05:30:00+00:00,1430.5,1431.0,1427.80005,1428.30005,177998
2025-05-23 05:45:00+00:00,1429.80005,1431.59998,1427.30005,1430.69995,157434
2025-05-23 06:00:00+00:00,1429.0,1431.0,1429.0,1429.80005,148144
2025-05-23 06:15:00+00:00,1428.90002,1430.0,1426.40002,1429.09998,174290
2025-05-23 06:30:00+00:00,1431.40002,1431.5,1428.30005,1428.59998,177694
2025-05-23 06:45:00+00:00,1430.59998,1432.0,1429.5,1431.40002,197564
2025-05-23 07:00:00+00:00,1432.0,1433.30005,1430.09998,1430.59998,145442
2025-05-23 07:15:00+00:00,1432.19995,1433.80005,1431.90002,1432.40002,141550
2025-05-23 07:30:00+00:00,1428.59998,1433.5,1428.5,1432.09998,161461
2025-05-23 07:45:00+00:00,1428.69995,1430.5,1428.30005,1428.69995,250048
2025-05-23 08:00:00+00:00,1427.40002,1429.80005,1426.5,1428.69995,181235
2025-05-23 08:15:00+00:00,1427.80005,1428.90002,1426.0,1427.5,169044
2025-05-23 08:30:00+00:00,1426.80005,1429.0,1426.30005,1427.90002,136004
2025-05-23 08:45:00+00:00,1427.5,1428.80005,1426.0,1426.90002,188649
2025-05-23 09:00:00+00:00,1424.90002,1428.19995,1424.59998,1427.5,232054
2025-05-23 09:15:00+00:00,1425.59998,1427.0,1424.0,1425.0,293840
2025-05-23 09:30:00+00:00,1425.90002,1428.0,1425.09998,1425.59998,528783
2025-05-23 09:45:00+00:00,1426.0,1428.5,1425.90002,1426.0,548354
2025-05-26 03:45:00+00:00,1436.90002,1438.5,1429.40002,1429.40002,174583
2025-05-26 04:00:00+00:00,1438.09998,1440.90002,1436.5,1436.5,269727
2025-05-26 04:15:00+00:00,1440.0,1441.0,1437.90002,1438.09998,240226
2025-05-26 04:30:00+00:00,1438.5,1440.69995,1438.0,1439.59998,189807
2025-05-26 04:45:00+00:00,1435.40002,1438.90002,1433.80005,1438.5,309437
2025-05-26 05:00:00+00:00,1437.09998,1437.80005,1433.0,1435.19995,285685
2025-05-26 05:15:00+00:00,1436.40002,1438.59998,1435.30005,1437.0,97998
2025-05-26 05:30:00+00:00,1437.40002,1437.90002,1436.0,1436.0,139627
2025-05-26 05:45:00+00:00,1437.69995,1440.0,1436.09998,1437.40002,241330
2025-05-26 06:00:00+00:00,1437.69995,1438.5,1436.5,1437.69995,121401
2025-05-26 06:15:00+00:00,1438.90002,1439.90002,1437.5,1437.69995,110848
2025-05-26 06:30:00+00:00,1439.40002,1440.5,1438.30005,1438.69995,208020
2025-05-26 06:45:00+00:00,1439.59998,1440.5,1437.40002,1439.40002,162432
2025-05-26 07:00:00+00:00,1438.0,1440.5,1438.0,1439.5,151893
2025-05-26 07:15:00+00:00,1436.5,1438.59998,1436.0,1437.69995,100170
2025-05-26 07:30:00+00:00,1436.80005,1439.09998,1436.5,1436.5,100404
2025-05-26 07:45:00+00:00,1436.69995,1438.30005,1436.0,1436.80005,107226
2025-05-26 08:00:00+00:00,1439.5,1439.90002,1436.0,1436.69995,117088
2025-05-26 08:15:00+00:00,1439.0,1440.80005,1438.59998,1439.40002,159250
2025-05-26 08:30:00+00:00,1437.09998,1440.40002,1436.30005,1439.0,130977
2025-05-26 08:45:00+00:00,1436.69995,1437.5,1436.19995,1437.09998,127091
2025-05-26 09:00:00+00:00,1436.59998,1438.0,1436.19995,1436.59998,150281
2025-05-26 09:15:00+00:00,1436.59998,1438.19995,1436.30005,1436.59998,207518
2025-05-26 09:30:00+00:00,1434.09998,1437.5,1433.5,1436.69995,259857
2025-05-26 09:45:00+00:00,1435.90002,1435.90002,1433.5,1434.30005,325805
2025-05-27 03:45:00+00:00,1420.40002,1429.59998,1418.19995,1429.59998,621860
2025-05-27 04:00:00+00:00,1420.59998,1422.0,1419.0,1420.40002,455467
2025-05-27 04:15:00+00:00,1417.30005,1420.80005,1417.09998,1420.80005,453875
2025-05-27 04:30:00+00:00,1418.30005,1419.30005,1416.0,1417.19995,262139
2025-05-27 04:45:00+00:00,1417.19995,1418.40002,1416.30005,1417.80005,215217
2025-05-27 05:00:00+00:00,1416.69995,1418.90002,1416.0,1416.90002,212716
2025-05-27 05:15:00+00:00,1418.5,1419.5,1416.0,1416.09998,206097
2025-05-27 05:30:00+00:00,1424.5,1432.90002,1418.0,1418.5,738073
2025-05-27 05:45:00+00:00,1433.0,1433.0,1424.69995,1424.69995,359728
2025-05-27 06:00:00+00:00,1430.40002,1436.80005,1426.30005,1432.69995,366922
2025-05-27 06:15:00+00:00,1429.19995,1431.19995,1426.59998,1430.40002,164335
2025-05-27 06:30:00+00:00,1429.69995,1430.90002,1427.69995,1429.19995,159029
2025-05-27 06:45:00+00:00,1423.5,1431.0,1422.19995,1430.30005,256817
2025-05-27 07:00:00+00:00,1422.5,1425.40002,1421.0,1423.19995,323488
2025-05-27 07:15:00+00:00,1420.80005,1424.40002,1420.5,1422.59998,292412
2025-05-27 07:30:00+00:00,1421.09998,1422.5,1418.90002,1420.80005,464078
2025-05-27 07:45:00+00:00,1421.80005,1423.5,1420.0,1421.09998,255974
2025-05-27 08:00:00+00:00,1422.80005,1423.0,1420.69995,1421.80005,229633
2025-05-27 08:15:00+00:00,1417.09998,1423.80005,1417.0,1422.19995,387689
2025-05-27 08:30:00+00:00,1417.69995,1420.0,1416.69995,1417.0,439428
2025-05-27 08:45:00+00:00,1416.0,1419.69995,1413.90002,1417.30005,640906
2025-05-27 09:00:00+00:00,1419.5,1420.30005,1415.5,1416.0,386120
2025-05-27 09:15:00+00:00,1421.90002,1422.0,1417.69995,1419.69995,642840
2025-05-27 09:30:00+00:00,1421.59998,1425.0,1420.90002,1422.5,1976812
2025-05-27 09:45:00+00:00,1424.19995,1424.80005,1419.09998,1421.59998,1574363
2025-05-28 03:45:00+00:00,1414.5,1421.90002,1414.40002,1421.40002,372657
2025-05-28 04:00:00+00:00,1416.09998,1416.80005,1412.69995,1414.40002,387448
2025-05-28 04:15:00+00:00,1414.09998,1416.19995,1412.5,1416.09998,290308
2025-05-28 04:30:00+00:00,1413.5,1414.59998,1412.59998,1414.5,296997
2025-05-28 04:45:00+00:00,1411.40002,1414.09998,1411.09998,1413.5,289630
2025-05-28 05:00:00+00:00,1411.90002,1412.40002,1411.0,1411.5,205511
2025-05-28 05:15:00+00:00,1415.30005,1416.19995,1411.80005,1411.90002,306945
2025-05-28 05:30:00+00:00,1415.09998,1417.30005,1414.19995,1415.19995,256587
2025-05-28 05:45:00+00:00,1415.90002,1417.40002,1415.0,1415.0,157126
2025-05-28 06:00:00+00:00,1415.0,1416.0,1414.80005,1415.90002,99205
2025-05-28 06:15:00+00:00,1415.19995,1416.0,1414.0,1415.09998,106554
2025-05-28 06:30:00+00:00,1414.09998,1415.19995,1413.0,1415.19995,99329
2025-05-28 06:45:00+00:00,1416.30005,1416.30005,1414.0,1414.09998,226137
2025-05-28 07:00:00+00:00,1416.90002,1417.0,1415.59998,1416.19995,115619
2025-05-28 07:15:00+00:00,1417.59998,1418.90002,1416.0,1416.69995,147002
2025-05-28 07:30:00+00:00,1416.30005,1418.80005,1416.09998,1417.80005,142619
2025-05-28 07:45:00+00:00,1417.5,1417.80005,1415.5,1416.30005,155287
2025-05-28 08:00:00+00:00,1416.5,1418.5,1416.0,1417.80005,159710
2025-05-28 08:15:00+00:00,1415.69995,1416.90002,1415.5,1416.09998,187139
2025-05-28 08:30:00+00:00,1415.80005,1416.30005,1414.5,1415.5,139620
2025-05-28 08:45:00+00:00,1415.80005,1417.40002,1415.19995,1415.80005,162966
2025-05-28 09:00:00+00:00,1414.09998,1416.30005,1413.5,1415.90002,161537
2025-05-28 09:15:00+00:00,1414.09998,1414.59998,1413.80005,1414.09998,85310
2025-05-28 09:30:00+00:00,1412.19995,1414.90002,1412.09998,1414.69995,472061
2025-05-28 09:45:00+00:00,1412.5,1413.09998,1411.19995,1412.0,578034
